RUC,RAZON_SOCIAL,UBIGEO,DIRECCION,ES_ANEXO,DISTRITO,TIPO_PERSONA
20600467965,REIFEN PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - REIFEN PERU S.R.L.,040104,AV. CIRCUNVALACION D5 4 SEMIRURAL PACHACUTEC URB.,0,CERRO COLORADO,JURIDICA
20600471351,BIALY CORPORATION SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - BIALY CORP S.R.L.,040126,CAL. SAMUEL VELARDE 102 SAMUEL VELARDE OTR.,0,YANAHUARA,JURIDICA
20600475020,DISTRIBUIDORA DE FRUTAS ALMERY E.I.R.L.,040129,AV. VIDAURRAZAGA S/N A6 MEGACENTRO MI MERCADO ASC.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600479301,ACQUA TEKNIQUE MULTISERVICIOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ACQUA TEKNIQUE S.R.L.,040129,CAL. COLOMBIA 111 FECIA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600482841,GRUPO CEIBO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GRUPO CEIBO S.R.L.,040101,CAL. SANTA MARTA 201A CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20600483413,DIEGO ROGER Y ALDANA ZULEIKA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - DRAZ S.R.L.,040122,K 7 LARA URB.,0,SOCABAYA,JURIDICA
20600485513,ASOCIACION JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL MEGA CENTRO BONANZA J.R.,040104,D 21 HERNAN BEDOYA II ETAPA A.V.,0,CERRO COLORADO,JURIDICA
20600495268,DISTRIBUIDORA DE ABARROTES D & L E.I.R.L.,040110,CAL. ELIAS AGUIRRE 416,0,MIRAFLORES,JURIDICA
20600498178,SERVICIOS LOGISTICOS ASHIRA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - S L ASHIRA S.R.L.,040103,CAL. LOS LAURELES 201 PUEBLO TR. ACEQUIA ALTA ----,0,CAYMA,JURIDICA
20600500962,N & Z INTERNACIONAL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - N & Z INTERNACIONAL S.R.L.,040103,J 12 LOS PORTALES URB.,0,CAYMA,JURIDICA
20600510631,FERRETERIA DISTRIBUIDORA DE TODO S.A.C - FERDIT S.A.C.,040104,---- SEC E LAT 2 -- 1-B VARIANTE UCHUMAYO ----,0,CERRO COLORADO,JURIDICA
20600513738,CONSORCIO CLARY'S ADY SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-CLARY'S ADY S.R.L.,040110,C 33 ALAMEDA DE SALAVERRY URB.,0,MIRAFLORES,JURIDICA
20600516702,VIRGENCITA DE CHAPI DE COPORAQUE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-VICHACO S.R.L.,040110,AV. JOSE CARLOS MARIATEGUI 238 EDIF. MISTI ----,0,MIRAFLORES,JURIDICA
20600519400,COMERCIAL DISTRIBUIDORA FEROCE E.I.R.L- FEROCE E.I.R.L.,040129,B 5 RODANTES DEL SUR URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600532716,OLAM SALUD SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - OLAM SALUD S.R.L.,040105,F 1 SAN FRANCISCO P.J.,0,CHARACATO,JURIDICA
20600533402,DISTRIBUIDORA E IMPORTADORA CHAMBILLA E.I.R.L.,040101,CAL. SAN JUAN DE DIOS 402 110,0,AREQUIPA (CERCADO),JURIDICA
20600534310,ALIJACK SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ALIJACK S.R.L.,040117,AV. FERNANDINI 136 2,0,SACHACA,JURIDICA
20600534344,AZUMIE TRANSPORT SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,F 7 ASC. ANDRES AVELINO CACER ----,0,CERRO COLORADO,JURIDICA
20600538102,CONSORCIO EDUCATIVO PRIVADO DEL VALLE  SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-C.E.P.V. S.R.L,040101,CAL. JORGE POLAR 210,0,AREQUIPA (CERCADO),JURIDICA
20600538757,COMERCIAL GANADERA DIVINO NIÑO S.A.C.,040101,PJ. JACINTO IBAÑEZ 131A BARRIO NO. 1 BAR.,0,AREQUIPA (CERCADO),JURIDICA
20600540298,ESCUELA DE CAPACITACION ESTETICA DICONNO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040102,G 20 LOS EUCALIPTOS COO.,0,ALTO SELVA ALEGRE,JURIDICA
20600542886,CORSAL INGENIEROS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,---- PROL. GARCI CARBAJAL C 31 BAR OBRERO N°2 ----,0,AREQUIPA (CERCADO),JURIDICA
20600545176,COMERCIAL LIZBETH EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - COMERCIAL LIZBETH E.I.R.L.,040101,CAL. SAN JUAN DE DIOS NRO.639 N 5-6 IMPORT.Y EXPORT.ASIA PERU ASC.,0,AREQUIPA (CERCADO),JURIDICA
20600546636,JAME & ASOCIADOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - JAME & ASOCIADOS S.R.L.,040112,PJ. LAS MARGARITAS CH 2 LEONCIO PRADO URB.,0,PAUCARPATA,JURIDICA
20600551648,INDICOMSUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,4 11 URBANIZADORA JOSE LUIS BU ASC.,0,CERRO COLORADO,JURIDICA
20600554116,AVANZA2 SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040102,A 17 ARTESANAL APROMA COO.,0,ALTO SELVA ALEGRE,JURIDICA
20600554914,HONRAMOS AL NAZARENO SOCIEDAD COMERCIAL DE RESPONSANBILIDAD LIMITADA-HONNAZ S.R.L.,040103,U10 6 DEAN VALDIVIA - ENACE C.H.,0,CAYMA,JURIDICA
20600556666,RECRUZ SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - RECRUZ S.R.L.,040110,CAL. ELIAS AGUIRRE 122,0,MIRAFLORES,JURIDICA
20600558103,IMPORTACIONES & DISTRIBUIDORA DEL CARMEN E.I.R.L.,040110,CAL. PUNO 330,0,MIRAFLORES,JURIDICA
20600564367,AGREGADOS TIERRA RAPIDA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. SAN JOSE 322 D4 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20600569393,M & C COMERCIAL FERRETERIA Y MATERIALES DE CONSTRUCCION S. R. L.,040104,F 5 JOSE SANTOS ATAHUALPA URB.,0,CERRO COLORADO,JURIDICA
20600569717,DELMIKCON SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040103,---- ZONA B I 16 JOSE OLAYA P.J.,0,CAYMA,JURIDICA
20600570782,CHIFA KAIFENG SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - KAIFENG S.R.L.,040126,E 17 VALENCIA URB.,0,YANAHUARA,JURIDICA
20600572726,DISTRIBUIDORA DIBOOK SOCIEDAD ANONIMA CERRADA - DIBOOK S.A.C.,040101,AV. SIGLO XX 120 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20600574419,EL MISTI CONTRATISTAS Y CONSULTORES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,D 14 LAS TORRES A.H.,0,CERRO COLORADO,JURIDICA
20600582209,CONSTRUCTORA REMIXOBRAS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CONSTRUCTORA REMIXOBRAS SRL,040109,CAL. PARIS 313A SANTA ROSA URB.,0,MARIANO MELGAR,JURIDICA
20600588312,INCLUSION FINANCIERA AREQUIPA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - IFAQP S.R.L.,040109,---- AMERICA 406,0,MARIANO MELGAR,JURIDICA
20600589726,COMERCIALIZADORA E INVERSIONES CHAMBI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,AV. VIDAURRAZAGA S/N S 8 EL PERAL FND.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600591178,INGENIERIA Y ARQUITECTURA NOVA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - I.A. NOVA S.R.L.,040104,L 7 LOS ALAMOS RES.,0,CERRO COLORADO,JURIDICA
20600599071,JF MULTINEGOCIOS WIZAP & WILS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040112,JR. JOSE OLAYA ZONA B F 15 CIUDAD BLANCA P.J.,0,PAUCARPATA,JURIDICA
20600600053,CERCARB AWARDS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CERCARB AWARDS S.R.L.,040126,---- PAMPA CAMARONES O 3 VILLA EL PRADO URB.,0,YANAHUARA,JURIDICA
20600603079,INDUSTRIAS METALICA CAHUI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-INDUMETALCA SRL,040102,J 1 VILLA EL SOL COO.,0,ALTO SELVA ALEGRE,JURIDICA
20600603281,MANTENIMIENTO INDUSTRIAL ALCCA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040112,AV. INDUSTRIAL 103 APIMA OTR.,0,PAUCARPATA,JURIDICA
20600604130,MAXIMA DISTRIBUCIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - MAXIMA DISTRIBUCIONES S.R.L.,040101,CAL. SAN JUAN DE DIOS 651-653- A1 I C.C. ORMEÑO IMPORT AQP ----,0,AREQUIPA (CERCADO),JURIDICA
20600607775,DISTRIBUIDORA D'JOSMELL E.I.R.L.,040117,AV. 28 DE JULIO 497 PAMPA DE CAMARONES ZONA B C.P.,0,SACHACA,JURIDICA
20600612264,QOYLLURWASI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - QOYLLURWASI S.R.L.,040101,CAL. BOLIVAR 102,0,AREQUIPA (CERCADO),JURIDICA
20600615298,INVERSIONES Y COMERCIAL FERRETERA S.R.L.,040104,---- SECTOR II 5 14 J.L. BUSTAMANTE Y RIVERO ASC.,0,CERRO COLORADO,JURIDICA
20600617584,PRO AGRO MYA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,CAL. MARIANO MELGAR 516A LA LIBERTAD URB.,0,CERRO COLORADO,JURIDICA
20600618378,AQP CLEANING & SERVICE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - AQP CLEANING & SERVICE S.R.L,040101,AV. JORGE CHAVEZ 110 A4-2,0,AREQUIPA (CERCADO),JURIDICA
20600622855,LUAL PROYECTOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - LUAL PROYECTOS S.R.L.,040102,PJ. SANTA ROSA 100,0,ALTO SELVA ALEGRE,JURIDICA
20600630718,COMERCIAL RODRIGO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - COMERCIAL RODRIGO E.I.R.L,040129,AV. LOS INCAS S/N S/N F-55 EL PERAL FND.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600631382,MAGNIFICA TRINIDAD SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,G 33 RESIDENCIAL MONTE BELLO URB.,0,CERRO COLORADO,JURIDICA
20600636244,BIO DENTAL SPA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - BIO DENTAL SPA S.R.L.,040107,AV. SAN MIGUEL DE PIURA 229 SAN JUAN DE DIOS P.J.,0,JACOBO HUNTER,JURIDICA
20600637208,GRUPO FOXS PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GRUPO FOXS PERU S.R.L.,040112,CAL. NICOLAS DE PIEROLA 209 PEDRO DIAZ URB.,0,PAUCARPATA,JURIDICA
20600637372,DISTRIBUIDORA ELIBEM EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - DISTRIBUIDORA ELIBEM E.I.R.L.,040112,AV. AREQUIPA 200F,0,PAUCARPATA,JURIDICA
20600638417,BODEGAS Y ALMACENES DEL SUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040103,E 6A LA MARINA URB.,0,CAYMA,JURIDICA
20600638590,TRANSPORTES MARVEL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - TRANSPORTES MARVEL S.R.L.,040110,224 HIPOLITO UNUANE URB.,0,MIRAFLORES,JURIDICA
20600647157,J & N DISTRIBUIDORA NANCY E.I.R.L.,040104,CAR. A YURA 8.5 A-28 MERCADO MAYORISTA LA PARA SEC.,0,CERRO COLORADO,JURIDICA
20600647173,MILNER SERVICIOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040107,CAL. DEAN VALDIVIA R 1 ALTO ALIANZA P.J.,0,JACOBO HUNTER,JURIDICA
20600649770,RENT A CARD M Y Y PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - M Y Y PERU S.R.L.,040122,"D 12 SAN MARTIN DE SOCABAYA, Z URB.",0,SOCABAYA,JURIDICA
20600651316,METALFAST SERVICIOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - METALFAST S.R.L.,040103,---- ZN A F-4 18 PRIMERO DE JUNIO ASC.,0,CAYMA,JURIDICA
20600653823,TECNOLOGIA CONTABLE EN LINEA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - TECCOL S.R.L.,040117,"D 2 EL OLIVAR, PRIMER PISO URB.",0,SACHACA,JURIDICA
20600655907,CONSTRUCTORA TRIVIÑOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CONSTRUCTORA TRIVIÑOS S.R.L.,040104,CAL. CORDOVA 122 CERRO VIEJO URB.,0,CERRO COLORADO,JURIDICA
20600658833,DISTRIBUIDORA PROMEDLAB E.I.R.L.,040122,CAL. IQUITOS 301A SAN MARTIN DE SOCABAYA ----,0,SOCABAYA,JURIDICA
20600669916,METCON DEL PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - METCON DEL PERU S.R.L.,040124,B 5 CERRO PAN DE AZUCAR P.J.,0,UCHUMAYO,JURIDICA
20600671031,CHAMBILLA MAMANI PROYECTOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CHM PROYECTOS S.R.L.,040112,CAL. VENEZUELA 34 9B MIGUEL GRAU ZONA B P.J.,0,PAUCARPATA,JURIDICA
20600678231,CONSORCIO DE PROYECTOS Y CONSTRUCCION E & A SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,D 2 VILLA DOLORES URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600682530,DECORD TAPIZ SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - DECORD TAPIZ S.R.L.,040110,CAL. MANUEL MUÑOZ NAJAR 401,0,MIRAFLORES,JURIDICA
20600682751,TAPIZ MISTI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - TAPIZ MISTI S.R.L.,040101,BL. A3 -- 10 NICOLAS DE PIEROLA C.H.,0,AREQUIPA (CERCADO),JURIDICA
20600683129,EVENTOS CATALINA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040126,S17 201 LAS CASUARINAS PIEDRA SAN URB.,0,YANAHUARA,JURIDICA
20600689330,CORPORACION PASTO GRANDE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - C.PASTO GRANDE S.R.L.,040122,AV. SALAVERRY 108 ALTO BUENA VISTA A.H.,0,SOCABAYA,JURIDICA
20600691245,BUSES SERVICIOS E IMPORTACIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - BUSIMPORT S.R.L.,040101,---- VICTOR LIRA P 11 PQUE. INDUSTRIAL ----,0,AREQUIPA (CERCADO),JURIDICA
20600698576,ELIVANE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ELIVANE S.R.L.,040102,---- ZN. B Y 29 RAFAEL HOYOS RUBIO URB.,0,ALTO SELVA ALEGRE,JURIDICA
20600702000,COMERCIAL FECOSER E.I.R.L.,040123,CAL. PATASAGUA 301,0,TIABAYA,JURIDICA
20600712081,MINIMARKET MONTERREY E.I.R.L.,040129,AV. DOLORES ESQ. EE.UU. --,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600722311,GRUPO JK CONSULTORES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GRUPO JK CONSULTORES S.R.L.,040101,CAL. JORGE POLAR 100 LA VICTORIA URB.,0,AREQUIPA (CERCADO),JURIDICA
20600725417,DISTRIBUIDORA AREQUIPA MAJES E.I.R.L.,040104,---- VIA VARIANTE DE UCHUMAYO SEMI RURAL PACHACUTEC P.J. 3,0,CERRO COLORADO,JURIDICA
20600725549,3R CONDELSE CONSTRUCTORA CONTRATISTA SOCIEDAD COMERCIAL DE RESP. LIMITADA - 3R CONDELSE S.R.L.,040129,B 26 MONTERREY URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600742826,COMERCIAL DISTRIBUIDORA Y SERVICIOS GENERALES YOLITA 03 E.I.R.L. - C.D. Y S.G. Y E.I.R.L.,040112,B 16 KENNEDY FND.,0,PAUCARPATA,JURIDICA
20600743784,BBTIP SERVICE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040104,C 20 ADUCA URB.,0,CERRO COLORADO,JURIDICA
20600748093,DISTRIBUIDORA MOYLUR MPP E.I.R.L.,040101,AV. RECABARREN 111 IV CENTENARIO URB.,0,AREQUIPA (CERCADO),JURIDICA
20600749448,COMERCIAL Y SERVICIOS EL VIAJERO E.I.R.L.,040101,VIA. PROGRAMA MUNICIPAL J2 14 SAN ANTONIO A.V.,0,AREQUIPA (CERCADO),JURIDICA
20600763416,GRUPO CONSUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GRUPO CONSUR S.R.L,040101,CAL. SAN JUAN DE DIOS 107 302 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20600766407,AQP HUEQUITO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - AQP HUEQUITO S.R.L.,040101,AV. INDEPENDENCIA 422 LA VICTORIA URB.,0,AREQUIPA (CERCADO),JURIDICA
20600766580,SOLUCIONES INTEGRALES PLUS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,PJ. OLAYA 204 VALLECITO ----,0,AREQUIPA (CERCADO),JURIDICA
20600775066,MUNANQUI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - MUNANQUI S.R.L.,040101,CAL. LOS MERCADERES 407 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20600775309,D & A CONSTRUCCIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - D & A CONSTRUCCIONES S.R.L.,040109,OTR. ZN. A Y 09 CASA HUERTA GRAN SAN MIGU A.V.,0,MARIANO MELGAR,JURIDICA
20600777247,SOLUCIONES TEKO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040129,G 29 LAMBRAMANI COO.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600779207,SPEED GT CAR WASH SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - SPEED GT CAR WASH S.R.L.,040104,AV. AVIACION S/N 6.5,0,CERRO COLORADO,JURIDICA
20600779908,WIÑARI DISTRIBUIDORA Y MULTISERVICIOS E.I.R.L.,040112,E 4 CIUDAD BLANCA ZON D COM 2 P.J.,0,PAUCARPATA,JURIDICA
20600790642,V Y T EDIFICACIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - V Y T EDIFICACIONES S.R.L.,040101,CAL. SAN JUAN DE DIOS 107 210,0,AREQUIPA (CERCADO),JURIDICA
20600791746,FRANMAK AQP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-FRANMAK AQP S.R.L.,040126,AV. JOSE ABELARDO QUIÑONES B 6 VALENCIA URB.,0,YANAHUARA,JURIDICA
20600800681,QUALITY SERVICE V.L. SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - QUALITY SERVICE V.L. S.R.L.,040104,AV. AREQUIPA 110 5 3 SEMI RURAL PACHACUTEC URB.,0,CERRO COLORADO,JURIDICA
20600804929,DISTRIBUIDORA PROGRESUR E.I.R.L,040123,AV. MIGUEL GRAU LOTE 2 131,0,TIABAYA,JURIDICA
20600806581,KOORPORACION RAREZAS & MAS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - RAREZAS & MAS S.R.L.,040129,"AV. VIDAURRAZAGA,INT. E2-11 S/N MERCADO METROPOLITANO ----",0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600807162,DISTRIBUIDORA PEREZ Y COMPAÑIA S.R.L.,040117,A 16 4 LA QUINTA TAHUAYCANI ----,0,SACHACA,JURIDICA
20600808860,MV TOUS SERVICIOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA- MV TOUS,040103,---- URB. ENACE SECTOR 2 O 24 LOS ROBLES P.J.,0,CAYMA,JURIDICA
20600813758,TRANSPORTES NICLOE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - TRANSPORTES NICLOE S.R.L.,040129,M 1 SANTA CATALINA URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600817923,SERVICIO COMERCIAL METALURGICO E.I.R.L,040107,PJ. EL SOBERANO H 2 CAMINOS DEL INKA P.J.,0,JACOBO HUNTER,JURIDICA
20600820380,DISTRIBUIDORA BARYA E.I.R.L.,040129,CAL. 13 DE JUNIO 300 LOS OLIVOS URB.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600825446,DISTRIBUIDORA Y REPRESENTACIONES DE REDES DE GAS S.A.C.,040101,CAL. ANTONIO RAIMONDI 7 301 301 LOS PINOS URB.,0,AREQUIPA (CERCADO),JURIDICA
20600830555,COMUNICA - T SOLUCIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - COM - T S.R.L.,040104,JR. PUTUMAYO 300 SEMI RURAL PACHACUTEC URB.,0,CERRO COLORADO,JURIDICA
20600833465,KING TOURS PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - KING TOURS PERU S.R.L.,040110,"CAL. RAMON CASTILLA, PISO 2 340",0,MIRAFLORES,JURIDICA
20600836324,TEXTILONAS MARLUPLAST SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - TEXTILONAS MARLUPLAST S.R.L.,040104,A 3 SOR ANA DE LOS A.MONTEAGU ----,0,CERRO COLORADO,JURIDICA
20600837754,COMERCIAL DISTRIBUIDORA MARFEX S.R.L.,040129,---- STAND COMERCIAL B 9 MERCADO FEPA ASC.,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600837789,CONSTRUCTORA E INMOBILIARIA BRICON SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-CONEIN BRICON SRL,040109,CAL. BERLIN SEGUNDO PISO 224 SANTA ROSA URB.,0,MARIANO MELGAR,JURIDICA
20600840712,CONTA SOFT MINING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - CONTA MINING S.R.L.,040101,CAL. SANTO DOMINGO 103 315 CERCADO URB.,0,AREQUIPA (CERCADO),JURIDICA
20600844831,LA PATRULLA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - LA PATRULLA S.R.L.,040117,F 6 CAMPO VERDE URB.,0,SACHACA,JURIDICA
20600845633,PORCION SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - PORCION S.R.L.,040107,CAL. LA FLORIDA 403 A.P.V.I.S. LA FLORIDA OTR.,0,JACOBO HUNTER,JURIDICA
20600852729,TECNOLOGIA MEDIO AMBIENTE Y CONSTRUCCION SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040112,X 11 LEONCIO PRADO URB.,0,PAUCARPATA,JURIDICA
20600855434,REPRESENTACIONES OSFRA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-REPRESENTACIONES OSFRA S.R.L.,040102,J 7 VILLA EL SOL COO.,0,ALTO SELVA ALEGRE,JURIDICA
20600856287,EMPRESA DE TRANSPORTE Y MULTISERVICIOS EBRAXA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040103,K 1 LEON XIII URB.,0,CAYMA,JURIDICA
20600857526,COMERCIAL ASILDA SOCIEDAD ANONIMA CERRADA - COMERCIAL ASILDA S.A.C.,040122,G 10 LARA URB.,0,SOCABAYA,JURIDICA
20600864417,TRANSPORTES VIZCARRA & GAMARRA SOCIEDAD COMERCIAL DE RESPONSAB. LIMITADA - TRANSPORTES VIZGAM S.R.L.,040101,B 1 CASA LAGO SAN JOSE QUI URB.,0,AREQUIPA (CERCADO),JURIDICA
20600865014,PLATAFORMA  LOGISTICA INDUSTRIAL COMERCIAL LA JOYA SRL,040104,---- SECCION 5 B 15 RESID.FUNDO LA TEJADA URB.,0,CERRO COLORADO,JURIDICA
20600865367,DISTRIBUCIONES FORCARD'S SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-DISTRIBUCIONES FORCARD'S SRL,040101,AV. VIRGEN DEL PILAR S/N C.C. DON MANUEL SECT 1 ----,0,AREQUIPA (CERCADO),JURIDICA
20600107713,DISTRIBUIDORA TILCHE S.R.L.,040101,AV. JESUS 298 114 C.C. LAS MALVINAS ----,0,AREQUIPA (CERCADO),JURIDICA
20600873114,LOGISTICA INTERNACIONAL RUDDBERTH SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - LIRB S.R.L.,040122,F-6 JESUS DE NAZARENO ASC.,0,SOCABAYA,JURIDICA
20600873513,LOGISTICA AEROPLANO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - LOGISTICA AEROPLANO S.R.L.,040129,AV. DANIEL ALCIDES CARRION 225,0,JOSE LUIS BUSTAMANTE Y RIVERO,JURIDICA
20600877641,COMERCIAL Y CENTRO DE MANTENIMIENTO PARA VEHICULOS R&S E.I.R.L,040104,A 5 HEROES DE LA BREÑA URB.,0,CERRO COLORADO,JURIDICA
20600881168,DISTRIBUIDORA DANNY GAS E.I.R.L.,040110,CAL. MARIANO MELGAR A' 8 UPIS EL SALVADOR ----,0,MIRAFLORES,JURIDICA
20600885627,VETERINARIA AVANT GRAND SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITIDA,040101,CAL. LA ISLA 222,0,AREQUIPA (CERCADO),JURIDICA
20600887441,BERETTA & SALAZAR REPRESENTACIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040110,AV. SEPULVEDA 427,0,MIRAFLORES,JURIDICA
20600888103,GEAR  COMPUTER SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GEAR COMPUTER S.R.L.,040101,CAL. OCTAVIO MUÑOZ NAJAR 221 211,0,AREQUIPA (CERCADO),JURIDICA
20600893280,COMERCIAL MESU E.I.R.L.,040101,CAL. LA MERCED CON 28 DE JULIO --,0,AREQUIPA (CERCADO),JURIDICA
20600899920,SERVICIOS TURISTICOS V&A SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,040101,CAL. ALVAREZ THOMAS 107 1,0,AREQUIPA (CERCADO),JURIDICA
